facil_128x67	9730460	9730461	9730462	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/facil_128x67.merge.csv
@collect_facil_128x67	-	-	9730463	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/facil_128x67.merge_all.csv
heft_128x128	9730464	9730465	9730466	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x128.merge.csv
@collect_heft_128x128	-	-	9730467	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x128.merge_all.csv
heft_128x1292	9730468	9730469	9730470	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x1292.merge.csv
@collect_heft_128x1292	-	-	9730471	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x1292.merge_all.csv
heft_128x2393	9730472	9730473	9730474	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x2393.merge.csv
@collect_heft_128x2393	-	-	9730475	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x2393.merge_all.csv
heft_128x262	9730476	9730477	9730478	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x262.merge.csv
@collect_heft_128x262	-	-	9730479	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x262.merge_all.csv
heft_128x403	9730480	9730481	9730482	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x403.merge.csv
@collect_heft_128x403	-	-	9730483	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x403.merge_all.csv
heft_128x67	9730484	9730485	9730486	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x67.merge.csv
@collect_heft_128x67	-	-	9730487	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x67.merge_all.csv
hefthint_128x128	9730488	9730489	9730490	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x128.merge.csv
@collect_hefthint_128x128	-	-	9730491	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x128.merge_all.csv
hefthint_128x1292	9730492	9730493	9730494	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x1292.merge.csv
@collect_hefthint_128x1292	-	-	9730495	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x1292.merge_all.csv
hefthint_128x2393	9730496	9730497	9730498	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x2393.merge.csv
@collect_hefthint_128x2393	-	-	9730499	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x2393.merge_all.csv
hefthint_128x262	9730500	9730501	9730502	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x262.merge.csv
@collect_hefthint_128x262	-	-	9730503	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x262.merge_all.csv
hefthint_128x403	9730504	9730505	9730506	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x403.merge.csv
@collect_hefthint_128x403	-	-	9730507	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x403.merge_all.csv
hefthint_128x67	9730508	9730509	9730510	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x67.merge.csv
@collect_hefthint_128x67	-	-	9730511	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/hefthint_128x67.merge_all.csv
ianus_128x128	9730512	9730513	9730514	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x128.merge.csv
@collect_ianus_128x128	-	-	9730515	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x128.merge_all.csv
ianus_128x1292	9730516	9730517	9730518	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x1292.merge.csv
@collect_ianus_128x1292	-	-	9730519	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x1292.merge_all.csv
ianus_128x2393	9730520	9730521	9730522	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x2393.merge.csv
@collect_ianus_128x2393	-	-	9730523	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x2393.merge_all.csv
ianus_128x262	9730524	9730525	9730526	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x262.merge.csv
@collect_ianus_128x262	-	-	9730527	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x262.merge_all.csv
ianus_128x403	9730528	9730529	9730530	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x403.merge.csv
@collect_ianus_128x403	-	-	9730531	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x403.merge_all.csv
ianus_128x67	9730532	9730533	9730534	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x67.merge.csv
@collect_ianus_128x67	-	-	9730535	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/ianus_128x67.merge_all.csv
pd_128x128	9730536	9730537	9730538	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x128.merge.csv
@collect_pd_128x128	-	-	9730539	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x128.merge_all.csv
pd_128x1292	9730540	9730541	9730542	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x1292.merge.csv
@collect_pd_128x1292	-	-	9730543	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x1292.merge_all.csv
pd_128x2393	9730544	9730545	9730546	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x2393.merge.csv
@collect_pd_128x2393	-	-	9730547	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x2393.merge_all.csv
pd_128x262	9730548	9730549	9730550	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x262.merge.csv
@collect_pd_128x262	-	-	9730551	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x262.merge_all.csv
pd_128x403	9730552	9730553	9730554	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x403.merge.csv
@collect_pd_128x403	-	-	9730555	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x403.merge_all.csv
pd_128x67	9730556	9730557	9730558	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x67.merge.csv
@collect_pd_128x67	-	-	9730559	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/pd_128x67.merge_all.csv
weights_on_pim_128x128	9730560	9730561	9730562	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x128.merge.csv
@collect_weights_on_pim_128x128	-	-	9730563	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x128.merge_all.csv
weights_on_pim_128x1292	9730564	9730565	9730566	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x1292.merge.csv
@collect_weights_on_pim_128x1292	-	-	9730567	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x1292.merge_all.csv
weights_on_pim_128x2393	9730568	9730569	9730570	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x2393.merge.csv
@collect_weights_on_pim_128x2393	-	-	9730571	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x2393.merge_all.csv
weights_on_pim_128x262	9730572	9730573	9730574	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x262.merge.csv
@collect_weights_on_pim_128x262	-	-	9730575	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x262.merge_all.csv
weights_on_pim_128x403	9730576	9730577	9730578	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x403.merge.csv
@collect_weights_on_pim_128x403	-	-	9730579	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x403.merge_all.csv
weights_on_pim_128x67	9730580	9730581	9730582	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x67.merge.csv
@collect_weights_on_pim_128x67	-	-	9730583	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/weights_on_pim_128x67.merge_all.csv
attacc_262x128	9730599	9730600	9730601	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x128.merge.csv
@collect_attacc_262x128	-	-	9730602	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x128.merge_all.csv
attacc_262x1292	9730603	9730604	9730605	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x1292.merge.csv
@collect_attacc_262x1292	-	-	9730606	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x1292.merge_all.csv
attacc_262x2393	9730607	9730608	9730609	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x2393.merge.csv
@collect_attacc_262x2393	-	-	9730610	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x2393.merge_all.csv
attacc_262x262	9730611	9730612	9730613	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x262.merge.csv
@collect_attacc_262x262	-	-	9730614	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x262.merge_all.csv
attacc_262x403	9730615	9730616	9730617	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x403.merge.csv
@collect_attacc_262x403	-	-	9730618	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x403.merge_all.csv
attacc_262x67	9730619	9730620	9730621	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x67.merge.csv
@collect_attacc_262x67	-	-	9730622	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attacc_262x67.merge_all.csv
attn_on_pim_262x128	9730623	9730624	9730625	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x128.merge.csv
@collect_attn_on_pim_262x128	-	-	9730626	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x128.merge_all.csv
attn_on_pim_262x1292	9730627	9730628	9730629	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x1292.merge.csv
@collect_attn_on_pim_262x1292	-	-	9730630	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x1292.merge_all.csv
attn_on_pim_262x2393	9730631	9730632	9730633	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x2393.merge.csv
@collect_attn_on_pim_262x2393	-	-	9730634	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x2393.merge_all.csv
attn_on_pim_262x262	9730635	9730636	9730637	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x262.merge.csv
@collect_attn_on_pim_262x262	-	-	9730638	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x262.merge_all.csv
attn_on_pim_262x403	9730639	9730640	9730641	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x403.merge.csv
@collect_attn_on_pim_262x403	-	-	9730642	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x403.merge_all.csv
attn_on_pim_262x67	9730643	9730644	9730645	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x67.merge.csv
@collect_attn_on_pim_262x67	-	-	9730646	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/attn_on_pim_262x67.merge_all.csv
facil_262x128	9730647	9730648	9730649	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/facil_262x128.merge.csv
